Concept1,Concept2,PathLength,LikertScore,r1_t1_AtoB,r1_t1_BtoA,r1_t10_AtoB,r1_t10_BtoA,r1_t100_AtoB,r1_t100_BtoA,r5_t1_AtoB,r5_t1_BtoA,r5_t10_AtoB,r5_t10_BtoA,r5_t100_AtoB,r5_t100_BtoA,r9_t1_AtoB,r9_t1_BtoA,r9_t10_AtoB,r9_t10_BtoA,r9_t100_AtoB,r9_t100_BtoA
learning,engine,3,1,0.00902128095322063,0.13542910714285716,0.2305063084806132,1.0047548750418476,0.22886148840958828,1.0048749797402918,0.0033220914479870855,0.02201140873015873,0.2530316057720383,0.7000689860144489,0.25540657815144363,0.7662095346086912,3.733729776931626e-05,0.00016831349206349196,0.015430297767832266,0.032930869624371424,0.2744026078332801,0.6338063815009933
productivity tool,automobile,3,1,0.07243048530720196,0.02429028971028972,0.6548035281361757,0.6012938652728588,0.6568898234704302,0.6058761430143628,0.014111502986708607,0.002313889813889814,0.547653030900928,0.37937590455296066,0.6567994497519388,0.47389666384095375,0.00013783643631187808,3.7022237022236994e-06,0.03626227049473944,0.017215266749857593,0.6204578722312847,0.3746984397905364
training,motivation,2,4,0.40473783143325603,0.046653896103896114,0.7446934844601566,1.2959294465641062,0.7463637061905064,1.3037120043522208,0.12666121671069588,0.007530663780663782,0.6617401653129593,0.9607271277878806,0.6933159358938757,0.9852760787286033,0.005116373617721086,5.649350649350646e-05,0.16859138619323377,0.1854686406671609,0.6535806266422978,0.7903727745510024
tree,storage,2,1,0.018000156886238964,0.0,0.4492867174980632,0.5534944594568928,0.0,0.5468299499918865,0.004936444698792601,0.0,0.43114923316805603,0.48704684278093147,0.5107297646681812,0.5471180311183335,1.311132702425799e-05,0.0,0.12284671715892528,0.11882492507552765,0.5236917387328277,0.532522358096741
terror,cycle,3,1,0.15283770853917533,0.0,0.3677315280669558,0.11023349121340242,0.0,0.10941935241075273,0.013135062146255391,0.0,0.49929410505686733,0.11335993198007738,0.4738096263840104,0.1094478399755068,1.9035690996813455e-05,0.0,0.044193605849066855,0.0073893542400993535,0.5531681007866182,0.11318923439586069
functional,portable,2,4,0.08999999999999997,0.0,0.04030181535098937,0.2850746347461029,0.0,0.0,0.1388888888888889,0.0,0.21499658149261075,0.7996894428977779,0.14594532530857524,0.4378264122310682,0.009999999999999995,0.0,0.2494756731896896,0.615900659473047,0.23596176908872488,0.6081617888107926
fruit,cold-blooded,3,1,0.001581797972537666,0.0,0.01994575558593184,1.552398836567498,0.0,1.5501367676967919,0.0006225236451875719,0.0,0.06713817600034558,1.043463155682298,0.07296603979981801,1.3126859390151542,1.444315626004967e-06,0.0,0.010222377740692852,0.0838769006510547,0.10185995727885186,1.1491441016218886
skills,balance,3,3,0.0,0.0,0.35863363963277517,0.8653483298925212,0.35811577216185847,0.8653731031824592,0.0,0.0,0.3845578159717402,0.7120884979053482,0.4378034387413704,0.8390849855484471,0.0,0.0,0.022988798724941185,0.03293155116851119,0.4739859989040383,0.8056861370438476
two-wheeled,semi-trailer,3,1,0.0,0.0,0.010658756829539873,0.46894206184354853,0.0,0.0,0.0,0.0,0.05418049945363167,0.701372705054113,0.03647646282860555,0.5108268866497184,0.0,0.0,0.005689551442489376,0.052272788986835836,0.06599739600927851,0.68466576440067
depression,instruments,3,1,0.0,0.0,0.27424552890498977,0.31366603331504594,0.0,0.0,0.0,0.0,0.2895156678002863,0.18769675911471687,0.4376715843187339,0.2918483821710432,0.0,0.0,0.011413266454616901,0.004991044918410977,0.4723015102940693,0.24616107619581878
classrooms,vocals,3,1,0.0,0.0,0.05010091143433604,0.24003232635054297,0.0,0.2394430026862417,0.0,0.0,0.17878541462531816,0.28466020154389593,0.18218809843667957,0.29214634392083866,0.0,0.0,0.02248385827958126,0.03219182570053792,0.263964339614216,0.32815087703775203
melody,goal,3,1,0.0,0.0,0.35489909916582074,0.2375891574773501,0.35813627061255876,0.0,0.0,0.0,0.35581476209920365,0.21999230242171372,0.4378165923509709,0.2918442430780632,0.0,0.0,0.028166210198489555,0.01724724614877928,0.44714580923956254,0.297614394591394
transport,skill,2,2,1.217807541159381,0.5192136222077783,1.2044700466284468,0.7143838792901112,1.2036905960219435,0.7161069842999167,0.3611802755482399,0.15150509680120672,1.167583520100733,0.5460833014854574,1.203972087433279,0.5836788490265633,0.013990028276060594,0.005753827980844709,0.37051842211572233,0.15291446879212067,1.1926203183774318,0.5011906815970842
processor,education,3,1,0.02488942100088117,0.0,0.14914259832403892,0.6494355475547151,0.0,0.6465915477829917,0.007452416318811419,0.0,0.21779375228161538,0.5356398857366175,0.2555565441597121,0.6201949482559632,7.877610798292611e-05,0.0,0.018506974341083754,0.029649030974133503,0.30769212045570704,0.5881197698355473
loyal,strategy,3,1,0.08004443081130015,0.0,0.7634850927562559,0.21827354140768393,0.765967516993237,0.0,0.0074172612285359416,0.0,0.6357328578744297,0.17200364036689986,0.7661489844212024,0.21891455475587676,1.1607445448099956e-05,0.0,0.02216386341898849,0.005637224875989824,0.7361108854350582,0.2100309355852231
algorithm,motorcycle,3,1,0.06354170373325116,0.0,0.3343200245759322,0.5198071632867276,0.0,0.5273432497326992,0.010682440393577634,0.0,0.25423454532092254,0.32314843087201967,0.3648626409657937,0.47432787594273385,8.375850398666319e-05,0.0,0.01138375017324109,0.011061747857950952,0.3378034900764007,0.39373436302875264
mammal,data,3,1,0.23339371764163397,0.0,0.22824745025070245,0.8019864204789389,0.22865333747571606,0.8058697030582824,0.03990780698845518,0.0,0.24634622620011187,0.5627439493022064,0.25515470509663063,0.6202570219646558,0.0003132103772188363,0.0,0.032488522371732706,0.04582625348399241,0.2643752883585125,0.4997615549528592
hysteria,pedals,3,1,0.0,0.0,0.5238784135482957,0.12797572028071474,0.527343772013062,0.0,0.0,0.0,0.3912747664279323,0.14521942381745934,0.4743212575974937,0.18239718294713514,0.0,0.0,0.028557033121613732,0.012757546550281284,0.4217025613568957,0.2024656810371962
tournament,keyboard,3,1,0.010853233789108163,0.0,0.15930483345278346,0.43958275932390845,0.15918989058670788,0.43773446025682233,0.007118110317273403,0.0,0.2873505655993438,0.4524737398482652,0.29189381034282014,0.43783772750880523,0.00010049171025059114,0.0,0.04626832103204755,0.04671160585542952,0.37407672455417257,0.44541625440366667
color,four-wheel,3,1,0.19789772727272728,0.0,0.14901065307925118,0.22515338309858707,0.1492203913905083,0.2188668469064104,0.03288089225589226,0.0,0.3055832327708444,0.2959694664123247,0.255385427046938,0.21889174804409894,0.00025462962962962944,0.0,0.06370852371235741,0.04271033193337553,0.3441359899396606,0.2397683107593717
terror,orange,4,1,0.0,0.0,0.02923772469553454,0.10655901517576628,0.0,0.10941935241075275,0.0,0.0,0.0757652407589842,0.06800037854753509,0.10941763274818384,0.109447836699891,0.0,0.0,0.001789911544956751,0.0009259764070411679,0.13945521066764877,0.09780291577609448
pie,ergonomic,3,1,0.005656825241120489,0.0,0.17149519849632278,0.12447775700448589,0.17908748973103933,0.12924312330119292,0.002208795552475798,0.0,0.2121480674685016,0.10600386028183537,0.364864520310519,0.18235117022558095,6.2528909838508004e-06,0.0,0.008346704791838218,0.003168790833274791,0.39536983291449757,0.17844624261280675
herbivore,hardware,3,1,0.0007445254291163384,0.0,0.5424454712407383,0.31418555789540087,0.5478892852766829,0.0,3.807745285018013e-05,0.0,0.38649468258410896,0.20631009291236047,0.5475567737176958,0.29185649778569217,1.1760966306420838e-08,0.0,0.020095228376908202,0.00916863852593705,0.49249979059697824,0.24874688555637442
cycling,taste,3,1,0.004005494505494506,0.10451710789210789,0.2682737362569829,0.3611042634844809,0.26849013447137465,0.0,0.0003815628815628816,0.016928480470147136,0.40286155241457483,0.44767443266416806,0.40121973706310565,0.4377603539930951,6.105006105006098e-07,0.0001280278363611696,0.042672785125485946,0.04635886378362526,0.49720764952404134,0.504401467692397
skill,surprise,3,1,0.01473544509996642,0.0,0.12889464009098436,1.1891873845046492,0.12929762472342965,1.2036905960219433,0.0015310733622773839,0.0,0.13643246765762257,0.7917992846027253,0.18239552938682474,1.2039720909270786,2.586620662392201e-06,0.0,0.004995921210936809,0.026104577701202388,0.1966287371955966,1.104804225915419
community,surprise,3,1,0.04604435299845926,0.0,0.12866764209261883,0.49994489791978414,0.0,0.0,0.009416743333857515,0.0,0.17514708535271314,0.34947687632420776,0.18239552826367542,0.40132631778616745,9.029539880172076e-05,0.0,0.027162727945113135,0.03102941564709486,0.21023447491527217,0.33368365629438423
irrational fear,qualifications,3,1,0.020839108209788643,0.0,0.4688165562801467,0.20775852949940343,0.46922415555782404,0.0,0.002237524783488605,0.0,0.4299944810296369,0.1358030851394288,0.5488902893986878,0.18242208930971204,3.957502844667567e-06,0.0,0.016043954722936356,0.004255791850909031,0.5568878152430843,0.15630885139993062
tamed,improvement,2,1,0.03732784291685154,0.0,0.09996025369246275,0.41946101597044294,0.0,0.0,0.02991644105900556,0.0,0.359041316764434,0.36004675729079444,0.3661964016216534,0.40128127032648014,0.0004096224963666315,0.0,0.22628052885345581,0.15130457539116424,0.5016097763484927,0.37102947046578827
hysteria,wooden,4,1,0.0,0.0,0.02950318789229678,0.12817498354516071,0.0,0.12930318444900038,0.0,0.0,0.07879267245649037,0.12319926848023022,0.10947043463837228,0.18239718187476534,0.0,0.0,0.0020948288543855592,0.001964344670521319,0.14238355007329184,0.19478547334372562
four-legged,dynamics,3,1,0.04481570136434038,0.0,0.3483947774639127,0.12876623110527463,0.3481627327395893,0.0,0.011877536310283043,0.0,0.32322164815583376,0.14141740900471034,0.4012846163035649,0.18243040809491387,0.00012998605214407187,0.0,0.01725138749036382,0.006158247457234421,0.4049340498638015,0.19916688932103724
skill,frustration,2,2,0.0032445064498362493,0.0,0.13858949905875623,1.204063663295896,0.1392631794165598,0.0,0.0018891509930037424,0.0,0.21654520672032182,1.206698673483659,0.2188915483432348,1.2039720849722988,2.4789301946476004e-05,0.0,0.09442066598462806,0.4074969638691308,0.26506721476907286,1.206422480719608
hardware,emotion,3,1,0.0,0.0,0.35433834530461805,0.5474714716725956,0.3581128170725261,0.5478892852766831,0.0,0.0,0.4258653493554251,0.5718945831081057,0.4377995006851,0.5475567733166166,0.0,0.0,0.06501752762055338,0.06762596646686483,0.48866184359755555,0.5551842230521996
balance,education,3,3,0.0,0.0,0.1488076133279781,0.35974593242301334,0.0,0.3581157721618587,0.0,0.0,0.20380864857212114,0.35318880004400516,0.2555565472935191,0.4378034421661781,0.0,0.0,0.017921397172453602,0.02186358972574789,0.3049927406074492,0.4667282648161244
anxiety,goal,3,2,0.0,0.0,0.3567523209808797,0.4370542584688252,0.3581362706125588,0.0,0.0,0.0,0.33863469125388435,0.35129563021602356,0.4378165989024927,0.43786306068235903,0.0,0.0,0.015544302666423591,0.014856073912169834,0.45604524521256234,0.41319768773351756
transport,pedals,2,2,1.0145701111865935,1.1390192307692308,0.5290297448629,0.7185998691985158,0.527343772013062,0.0,0.30979780755271874,0.3485576923076923,0.525970082462787,0.6384181739861465,0.47432126230632676,0.5836788494778329,0.012347227574413781,0.013891025641025633,0.2911292626136618,0.3287039211056337,0.45649298682296735,0.5215595841119947
time,classrooms,2,2,0.7425314465671193,1.4190340909090913,0.23918059809360884,0.9412527288551175,0.2394430026862417,0.9317990717203389,0.26994366696727695,0.4285037878787879,0.34223845154859145,1.038307361620113,0.292146342610102,0.8336105540185772,0.012285299038706758,0.016761363636363633,0.2920004041883743,0.6720880031602505,0.33305398994950736,0.805431940976986
chair,menace,4,1,0.0,0.0,0.03920099073830485,0.6526953675899512,0.0,0.6667963228106126,0.0,0.0,0.0898446352425076,0.4010983680188184,0.1459294645119949,0.6933348457247156,0.0,0.0,0.001997758569786902,0.005774759817466908,0.17848317046400947,0.6075167462918994
predator,industrial,3,1,0.00014852698716211546,0.0,0.03972525167595664,0.42581416138778694,0.0,0.42768531054655246,3.677696612020184e-05,0.0,0.12491653053490075,0.3301538642540132,0.1459592424077335,0.4012872262759746,1.984467751274916e-08,0.0,0.009757257630569774,0.01587465230464575,0.1995460851670498,0.37082171318557106
plant,prey,3,1,0.0,0.0,0.1675010295869053,0.029246113372371485,0.0,0.0,0.0,0.0,0.29021597072970834,0.09555612549873616,0.328354777326663,0.1094238981889769,0.0,0.0,0.027716457686748606,0.012397095828942708,0.4077974265902948,0.1504248601213898
nutrition,monitor,4,3,0.01887089904031875,0.0,0.22521784860025745,0.32434579130339436,0.0,0.33811310923386817,0.0017857033169455792,0.0,0.16923288840150832,0.2093200958391517,0.25540986887801154,0.36478870127684393,2.8350844284234237e-06,0.0,0.003485754769903058,0.003190066413352924,0.23552048750134458,0.32844884250346956
life,qualifications,2,2,0.1492291569285559,0.0008472365702479341,0.4669905677811149,0.665949382634871,0.4692241555578241,0.6653189702623955,0.09166516557120527,4.4837580348943996e-05,0.4809704705076836,0.6773949802270323,0.5488902860027529,0.6926590403922869,0.005170847527944324,1.434802571166206e-08,0.14704582595795848,0.16722428597601977,0.5765711250881767,0.6905319121273767
mouse,commute,3,1,0.05700878091902021,0.008210674211105717,0.7275326815911852,0.5150819847693221,0.7360548652421405,0.5172035883169982,0.008818866035926444,0.000589200493036168,0.4891480333074754,0.3510758888262241,0.6566538971352038,0.43776615357914744,6.729395096456757e-05,6.830553204526252e-07,0.028841874829269098,0.016275765938387813,0.5652254337346232,0.36423968762017994
competition,hauling,3,1,0.0008097112106912633,0.0,0.01948218566594842,1.0732327485072433,0.0,0.0,0.00036502106781935813,0.0,0.05370333629538511,0.7460881926067252,0.072926250113934,1.0944231787658842,9.98314019118461e-07,0.0,0.005259579894775203,0.0416860602489766,0.09339045660471901,0.9834304849115175
knowledge,apprehension,3,3,0.0,0.0,0.05990081874994835,0.4122711745360987,0.0,0.0,0.0,0.0,0.21895441686601702,0.6372813330664968,0.2190557350447296,0.6203562222792047,0.0,0.0,0.029286606770326507,0.0665194428796683,0.31763779071453985,0.7603122749954416
tamed,rules,3,1,0.08377334649505094,0.0,0.4790607614164216,0.4285283061602613,0.0,0.42765039080314415,0.012809255283284676,0.0,0.5543755778060475,0.3740778297482596,0.5837160476518561,0.40128127340758585,8.375146885085992e-05,0.0,0.05157281700809598,0.02712287232701905,0.649069260508145,0.3882855535362599
predator,strategy,2,4,0.21684479837334983,0.0011072242506891174,0.765310274975818,0.42868576852809553,0.7659675169932373,0.0,0.03569074161856496,5.020683326661556e-05,0.7889968285731893,0.4219944156226398,0.7661489846015298,0.4012872254940019,0.00027470014587756264,1.3661350221246678e-08,0.1839660540589207,0.09048278097680335,0.7879017896953799,0.3974246433752819
breeds,sport,3,2,0.3992766675478986,0.0,0.6281519985713448,0.6202457067853305,0.6265914286655002,0.6167188251345038,0.07295151166851083,0.0,0.8455082514726124,0.4934179175496574,0.8390851852470804,0.510748952562058,0.0006122416941356924,0.0,0.09641772572192416,0.03561000312919142,0.9872014283726361,0.4608295615733207
strategy,menace,3,2,0.00021480831571935748,0.0,0.03947731979879704,0.752851697407534,0.0,0.7659675169932371,5.064393391719353e-05,0.0,0.11022591585080053,0.5062646477498262,0.14592946394460246,0.7661489842230238,2.620882725689888e-08,0.0,0.006620008450225093,0.0173730844430384,0.1895186811405409,0.6964960588303946
dog,skill,2,1,1.2079336279404966,0.0,1.2070197752349239,0.9007213738780094,1.203690596021945,0.0,0.4173368841907696,0.0,1.3358900910940816,0.7586233429701159,1.2039720882775335,0.6567283240780342,0.01821763316494084,0.0,0.532560403640968,0.2029244448776704,1.26045510431644,0.5441234007570382
desk,satisfaction,3,1,0.007232142857142854,0.0,0.05006957994946082,0.535225277600761,0.04975479478361339,0.5274287987045942,0.006200396825396826,0.0,0.18417127454133844,0.5003536518953534,0.18244892162940674,0.474370563368936,8.928571428571423e-05,0.0,0.02131121733477094,0.03152100978829498,0.27009545063735907,0.46367171317868583
predator,job,3,1,0.7790117742989981,0.007330824891423513,0.7683679656910112,0.4297052466026215,0.7667682836777269,0.42768531054655295,0.1320116015807008,0.0006649230155216357,0.8097208480664791,0.43884915275455755,0.7664940813033435,0.401287226873933,0.0010470776267901716,1.0114508957853105e-06,0.12213941860993792,0.052223881900513275,0.788374890554493,0.3979805381028723
anger,knowledge,3,1,0.0,0.0,0.4063763894073925,0.12862834158255784,0.4080719129198418,0.0,0.0,0.0,0.49310134515252385,0.13816820281491715,0.6203562170674688,0.18241480646916164,0.0,0.0,0.042841284792968205,0.012774236656128615,0.7017131006630574,0.20098541587994745
cycling,congestion,3,3,0.007664084576138148,0.3272617770849281,0.4008618060135068,0.35844008459171206,0.0,0.0,0.0007205406200941916,0.054232305881047764,0.2652594543225449,0.3798524187156271,0.3282835923530578,0.4377603417624008,1.1376024768881899e-06,0.00042151841766939143,0.020078015019036517,0.04252292233338923,0.26155070518282614,0.4505237409041052
orange,worry,4,1,0.0,0.0,0.04772625486147675,0.027957657960644144,0.049735743723241854,0.0,0.0,0.0,0.09411825207428545,0.05243314675785292,0.18240992082393767,0.10941762686208456,0.0,0.0,0.001747425050724429,0.0008520294353269223,0.2079714228425947,0.12424776065861849
well-being,congestion,3,1,0.0,0.3348491294312082,0.4057630648928891,0.6134536265215655,0.0,0.0,0.0,0.054956311125142286,0.27372513365536755,0.4294428165681294,0.32828359978427346,0.510802132534329,0.0,0.0004226948378812512,0.022197585765510165,0.04232605171671353,0.26335911914991245,0.41940328379505626
player,commuting,2,1,0.619143919037456,0.9,0.35772067296636767,0.4973024913822679,0.0,0.4974575447793009,0.18714543882671422,0.2777777777777778,0.43753899275790503,0.6759268197881844,0.4378113776512574,0.6567310947777225,0.007220532145739097,0.011111111111111105,0.1919251849003594,0.29190341298529165,0.4821369293397449,0.747190895261145
teacher,display,3,2,0.0,0.0,0.12925537737247653,0.6992353392715513,0.0,0.6966365553528666,0.0,0.0,0.1450885483477547,0.6102341165717206,0.1824468325082526,0.8027390956241197,0.0,0.0,0.01006377087553239,0.03290460527962113,0.20292500312386008,0.8220317045100863
carnivore,pie,4,1,0.0022700292381249766,0.0,0.12587527080836075,0.19852820440671676,0.12924312330119292,0.0,0.00035389949639570776,0.0,0.09850611891425264,0.08328042710770968,0.18235117079399515,0.18241058171157698,7.168095594859514e-07,0.0,0.0010074701767371372,0.00048320200454166274,0.17211770701027956,0.13383114227628712
feeling,classrooms,4,1,0.022893171400502007,0.015532670454545457,0.23852549770377696,0.7131302457104103,0.23944300268624175,0.726160602966388,0.0020844335891103695,0.0014796401515151517,0.23016585438859233,0.44762964007383155,0.2921463437048139,0.6202093290714515,3.237567517481683e-06,2.3674242424242403e-06,0.006228446480233452,0.008867457157931186,0.29778110223947335,0.513179980252109
career,flight,3,1,0.006203017608719351,0.0,0.029749253124540076,1.1137613068378904,0.0,1.115150376371129,0.004818474023538829,0.0,0.09903343877169041,0.7590602880982451,0.1094572837719886,0.8760089480306449,6.403748537829e-05,0.0,0.012457662028382792,0.04619914547453112,0.15228995578432458,0.7211709511800601
pet,curriculum,3,1,0.05286057530153592,0.0,0.3178079739960442,0.6090531177513825,0.0,0.6167310602932413,0.010866609943334696,0.0,0.23429835395480056,0.38473973470646294,0.2919249410141539,0.5107549419580129,0.00011225325622411458,0.0,0.013535582172302999,0.01527559202539382,0.259901908249807,0.4210949438914072
device,learning,2,3,1.0019999582669694,1.450138984600729,1.007047891939022,1.703678635453958,1.0048749797402918,1.7012561488714102,0.25927212777788783,0.39914276049495545,0.8014668119865621,1.3155107604407201,0.766209530177245,1.27699264915447,0.008891542783170198,0.014394894107717717,0.24189956512799024,0.3924276434065909,0.6366870615797396,1.0447835391267122
mammal,plant,3,1,0.008768515467544008,0.0,0.029600950388893876,0.8085104010353616,0.0,0.0,0.005671236967386412,0.0,0.09744318919481545,0.5275382531872954,0.1094238991830359,0.6202570215624005,5.657371622656651e-05,0.0,0.008164936263761545,0.016420390061548627,0.15210211747405594,0.5020025006174529
terror,dessert,3,1,0.0,0.0,0.13723290522775156,0.10715932420211097,0.0,0.0,0.0,0.0,0.1812634875531104,0.09275905578862265,0.21883143647490905,0.10944783723613327,0.0,0.0,0.016218314003832883,0.006707661528734311,0.24692515348851143,0.1020255526847729
digital,rooms,3,1,0.000821562734785875,0.0,0.04016145980284558,0.47326795712534286,0.0,0.46835194863389074,0.00039130979213623844,0.0,0.1532319605300477,0.5617237953188805,0.14595315298711126,0.547597045772003,1.1269722013523655e-06,0.0,0.015561357690379347,0.03945661094080407,0.21908716822338165,0.6272084155529242
teacher,propulsion,3,1,0.0,0.0,0.02990989531062277,0.6976426165297579,0.0,0.6966365553528664,0.0,0.0,0.11027194233037951,0.8111819739337767,0.1094541713650076,0.8027390899770822,0.0,0.0,0.019183599313759812,0.092062871613511,0.15710922274027622,0.8731171712220548
performance,software,2,5,1.08,1.5795751391465682,0.381175718081012,0.8704634827690753,0.3778129141781235,0.8661676081700684,0.33333333333333337,0.4719387755102041,0.61464190333246,0.9929523061162467,0.5105196390786423,0.8394573457060236,0.013333333333333327,0.018313543599257878,0.3354898877950753,0.4672529007577261,0.6160644726878594,0.8632094288252355
learning,productivity tool,2,4,0.44707470026740537,0.656214960651611,0.6078825458861067,1.0078300287090074,0.6058761430143628,0.0,0.11906820829429397,0.1729446781484059,0.4745653606477134,0.7865712543177446,0.4738966664566851,0.7662095273835493,0.004105736648700257,0.006293656196722853,0.11601760580459079,0.182375600771633,0.40413946289704,0.6391741221997803
furniture,functional,1,6,1.339038482840683,9.0,0.2803825184233048,1.0138487248006671,0.0,1.0048569242898777,2.509842740013788,5.0,0.7036737822755013,1.3395595698894915,0.4378264087458991,0.7662029102803065,0.8305454777885872,0.9999999999999998,3.605022933257949,4.353159780038839,0.6040717943582423,0.7181871060250393
tamed,reptile,1,3,2.920216423268024,18.0,0.32234206545866895,0.43850911290992206,0.0,0.0,3.848886191355634,10.0,0.7717567527620899,1.3972238108457244,0.29185987827072707,0.4012812765704539,1.287913266597568,1.9999999999999996,5.298672961378304,8.145758513718691,0.3871518637496083,0.5491668816169585
office,football,3,1,0.021320089759404227,0.0,0.18870597415816956,0.8355470883802687,0.18901981210036445,0.0,0.0093974543531927,0.0,0.3244955817824178,0.5701194635281688,0.4013249679083571,0.7297277281382486,0.00010911715374808191,0.0,0.030645767584689624,0.02855745653301774,0.5008227127011979,0.6379244707989665
career,ergonomic,3,1,0.027655423419020546,0.0,0.17919159963353648,1.115197580148551,0.1790874897310393,1.1151503763711297,0.016758091764410267,0.0,0.31866927529862843,0.739240685884121,0.3648645408050732,0.8760089496528537,0.00021555901646084827,0.0,0.03254535623014523,0.03738171317906121,0.4595154383868727,0.716788609777193
recreation,learner,3,2,0.10421426362695825,0.01087137390347256,0.6644643885569365,0.5355856823832587,0.0,0.5371961363974617,0.01945639518591723,0.0009906634188336153,0.5502891708299921,0.41052822708105585,0.6932918129095578,0.5107752313001466,0.00017178288934527444,1.518882556072637e-06,0.02943418069911469,0.016513856865345688,0.6696410567876967,0.468499711497408
herbivore,network,2,1,0.14341153846153848,0.0,0.18796406254721315,0.31627033037294244,0.0,0.0,0.20913461538461534,0.0,0.3662274203494218,0.28925432417826247,0.40132704154948595,0.2918564977423159,0.015001282051282046,0.0,0.3355161050818598,0.16769285807793244,0.5082884048654337,0.26829611279302035
friendship,growth,2,4,0.4137451009764618,0.0,1.4260585791172786,0.30668466267367944,0.0,0.0,0.19248749049154956,0.0,1.028417182804689,0.23457064122465554,1.1671620451478864,0.25537579119099785,0.010984900092561051,0.0,0.2760827764232882,0.05980642694379615,0.9818513912547557,0.21780123156321624
domesticated,rooms,2,1,0.08828038929948556,0.0,0.03981606070869065,0.7102907834011081,0.0,0.7162480095226883,0.12493966618659814,0.0,0.16562729887074096,0.7013004078289652,0.1459531526718895,0.5837380863248078,0.008442443037220509,0.0,0.19706100128799817,0.43591777158299383,0.21069860214980762,0.5152993541106657
community,lyrics,3,1,0.12766051427465783,0.5170146544456775,0.3113302865890508,0.5114441259069731,0.0,0.0,0.020524842478139523,0.08681573919580764,0.35347596618321275,0.5336503352145713,0.25528198995740964,0.40132632313232475,0.00016039113019180923,0.0006802000212904572,0.06090443943421835,0.09989498077792387,0.25055127820077033,0.3781408760749569
computerized,menace,4,1,0.0,0.0,0.03924697912212605,0.25351243060611983,0.0,0.2593584238864267,0.0,0.0,0.08623341734577347,0.19345783345311277,0.1459294645135084,0.3651542565588936,0.0,0.0,0.0012156185581210523,0.0018836241032847859,0.17929045297753388,0.36682451664659316
computer,player,1,3,0.8760528308372795,7.102669017632458,0.4979019458877562,1.662949444619162,0.49745754477930065,1.66113179338194,1.2169027772826981,3.7654233587246893,0.7010582449561417,1.5515990967198423,0.6567310954298549,1.4227669233935811,0.3958114295244897,0.7215463832503298,1.709651976366945,3.0858365387112654,0.7577219307260952,1.3003021974042637
pie,rooms,4,1,4.436527347569775e-05,0.0,0.03862883316066107,0.12418653134789825,0.0,0.12924312330119292,5.783958512734419e-06,0.0,0.07598766576297628,0.08369576369608576,0.14595314809394483,0.18235117355237945,5.976563515542071e-10,0.0,0.000777011684889702,0.0008138184283571514,0.17058559497238215,0.1743256847036233
frustration,qualifications,3,1,0.0,0.0,0.46823574071271834,0.13846225260088163,0.46922415555782415,0.1392631794165598,0.0,0.0,0.5028849285998757,0.19554507808015775,0.5488902865728825,0.2188915484983258,0.0,0.0,0.04581720832782179,0.019175397517493257,0.5835429669892261,0.26016394752284117
input,panic,3,1,0.16946234649692438,0.1504369752433306,0.8110430698976697,0.8201985990179512,0.8157129353095663,0.8255676639426668,0.02808673050537304,0.02439824736833526,0.5340121107416255,0.5692389764908957,0.6566859266835452,0.6931446569905965,0.00022062674357144354,0.00018530710399815984,0.039561667579087634,0.04144895045410956,0.5291761618258776,0.5781853756739761
strategy,teacher,2,2,0.2489006587460995,0.0,0.6975818558662086,0.7683650924020079,0.6966365553528663,0.0,0.04266087743815815,0.0,0.8412201359600484,0.8162526929388375,0.8027390888152789,0.7661489849056176,0.0003435088988071521,0.0,0.3219975100890485,0.2769484148624396,0.8821066211454633,0.7827764131400092
community,digital,3,4,0.06935221876087463,0.008215627347858755,0.4696970278900689,0.5077041970758418,0.4683519486338907,0.0,0.016124096715063894,0.0007826195842724769,0.5238472751259876,0.37876183243810685,0.5475970458815228,0.4013263214600071,0.00015498390252520548,1.2521913348359618e-06,0.04393871493531116,0.022229550350646148,0.5952480446586605,0.34058847905318224
fur,red,4,1,0.0037019930702067673,0.0,0.11871797879926259,0.30680965684889877,0.1193525898282683,0.0,0.0007824295283871679,0.0,0.10769336766539217,0.1697338507912367,0.14591646686500254,0.25537782062628833,1.9678675062833896e-06,0.0,0.0020799355860733272,0.0015318752635284237,0.1493081243415648,0.20752002704993464
pet,red,3,1,0.019437958383067146,0.0,0.11784920013130828,0.6214664474371142,0.11935258982826831,0.0,0.004916804201086785,0.0,0.1043560731787877,0.35839039721475013,0.14591646725327664,0.5107549537438496,4.5652410763838006e-05,0.0,0.005705869013597545,0.00999265955349551,0.14949786912048318,0.41760618801258337
exercise,commute,2,2,0.7938997998150357,0.8800302755826569,0.7311113598270662,1.0573853383267504,0.7360548652421403,1.0546082322792307,0.20533504316408804,0.24889596086027166,0.650407950479694,0.9981002825674404,0.6566538960590965,0.9486445106329314,0.006641007687427431,0.00924324345954887,0.20867656649800864,0.2982150442804323,0.6064621940680804,0.8845045323197986
truck,balance,2,1,0.15568455940309656,0.0,0.3601642896368418,0.5817627594437689,0.0,0.0,0.151281899524087,0.0,0.6047699099503203,0.839594504074058,0.4378034462132132,0.47419172245041935,0.009593295444421827,0.0,0.272028643469445,0.23029400169682124,0.6161017219132019,0.5781474653907557
